@relation DATA_SET_All

@attribute #FIGURE_ON_P_1 numeric
@attribute #FIGURE_ON_P_2 numeric
@attribute #FIGURE_ON_P_3 numeric
@attribute #FIGURE_ON_P_4 numeric
@attribute #FIGURE_ON_P_5 numeric
@attribute #FIGURE_ON_P_6 numeric
@attribute #FIGURE_ON_P_7 numeric
@attribute #FIGURE_ON_P_8 numeric
@attribute #FIGURE_ON_P_9 numeric
@attribute #FIGURE_ON_P_10 numeric
@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute TITLE_TFIDF numeric
@attribute ABSTR_TFIDF numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute TECH_TERM_BLEU numeric
@attribute TECH_TERM_Bayes numeric
@attribute TECH_TERM_CCG numeric
@attribute TECH_TERM_CFG numeric
@attribute TECH_TERM_CRF numeric
@attribute TECH_TERM_DAG numeric
@attribute TECH_TERM_DIRT numeric
@attribute TECH_TERM_ED numeric
@attribute TECH_TERM_EM numeric
@attribute TECH_TERM_HMM numeric
@attribute TECH_TERM_HPSG numeric
@attribute TECH_TERM_IAA numeric
@attribute TECH_TERM_Kappa numeric
@attribute TECH_TERM_LBFGS numeric
@attribute TECH_TERM_LCS numeric
@attribute TECH_TERM_LDA numeric
@attribute TECH_TERM_LFG numeric
@attribute TECH_TERM_LM numeric
@attribute TECH_TERM_LP numeric
@attribute TECH_TERM_LSI numeric
@attribute TECH_TERM_LinReg numeric
@attribute TECH_TERM_LogReg numeric
@attribute TECH_TERM_MAP numeric
@attribute TECH_TERM_MERT numeric
@attribute TECH_TERM_METEOR numeric
@attribute TECH_TERM_MI numeric
@attribute TECH_TERM_MIRA numeric
@attribute TECH_TERM_MLE numeric
@attribute TECH_TERM_MRR numeric
@attribute TECH_TERM_MST numeric
@attribute TECH_TERM_MaxEnt numeric
@attribute TECH_TERM_ROUGE numeric
@attribute TECH_TERM_SD numeric
@attribute TECH_TERM_SVM numeric
@attribute TECH_TERM_TAG numeric
@attribute TECH_TERM_TER numeric
@attribute TECH_TERM_TFIDF numeric
@attribute TECH_TERM_WER numeric
@attribute TECH_TERM_XAS numeric
@attribute MAX_RANK numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,1,1,1,0,0,0,0,0,0,0,3,4,4,2,1,2,3,0,0,0,0,1,1,0,0,3,1,0,0,4.786565,13.963869,0.034911,0.054031,0.025498,0.093506,0.087866,0.024437,0.250785,0.029162,0.003022,0.046788,0.007884,0.073303,0.035772,0.01807,0.020462,0.029635,0.025486,0.0001,0.05626,0.083021,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0.015974,0,0,0.13738,0.057508,0.038339,0.057508,0.086262,0.095847,0.092652,0.092652,0.108626,0.060703,0.035144,0.038339,0.044728,0.019169,0,0.00639,0.003195,0,0.00639,0,0,0,0,0,0.003195,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,0,0,0,0,0,0,0,1,1,4,6,2,1,0,0,0,0,0,0,0,0,3,2,1,0,0,4.681205,7.095895,0.061279,0.023861,0.006709,0.115926,0.069731,0.017386,0.240177,0.003164,0.000379,0.097797,0.002408,0.088434,0.02599,0.017259,0.030215,0.040541,0.038157,0.000116,0.055561,0.064911,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,721,0,0,0,0.04811,0.030928,0.072165,0.089347,0.113402,0.09622,0.130584,0.09622,0.082474,0.079038,0.065292,0.041237,0.020619,0.010309,0,0.006873,0.010309,0.003436,0,0,0.003436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,0,0,1,2,0,0,0,0,2,1,3,3,3,3,1,0,0,0,0,0,0,1,2,0,1,0,0,6.98379,10.728264,0.079467,0.010094,0.03482,0.148711,0.054213,0.016374,0.236968,0.013896,0.00022,0.036428,0.01491,0.102217,0.00017,0.080971,0.020656,0.021058,0.017288,0.000075,0.060342,0.051124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0.171687,0.093373,0.039157,0.036145,0.072289,0.099398,0.108434,0.060241,0.057229,0.072289,0.060241,0.036145,0.03012,0.01506,0.009036,0.012048,0.01506,0.006024,0,0.006024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,0,0,0,0,0,4,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.290643,9.525817,0.041928,0.015045,0.044033,0.094731,0.003853,0.09015,0.25426,0.004332,0.010649,0.037667,0.000115,0.103247,0.001085,0.058363,0.034162,0.043294,0.060575,0.000279,0.068265,0.033969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.045161,0.090323,0.116129,0.041935,0.087097,0.080645,0.058065,0.080645,0.074194,0.083871,0.029032,0.03871,0.041935,0.054839,0.029032,0.003226,0.016129,0.009677,0.003226,0.006452,0.009677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,1,0,0,1,0,0,0,3,6,2,2,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,5.885178,12.577575,0.061847,0.018599,0.02246,0.098616,0.027431,0.072086,0.256897,0.006482,0.018966,0.02729,0.00094,0.101115,0.000166,0.040091,0.076742,0.027759,0.03498,0.000116,0.076467,0.030947,0,0,0,0,6,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,11,0,0,0,0,0,0,0,2,0,0,0,1715,0,0,0,0.128743,0.098802,0.050898,0.062874,0.077844,0.062874,0.065868,0.068862,0.086826,0.086826,0.050898,0.038922,0.02994,0.020958,0.023952,0.011976,0.005988,0.011976,0.005988,0.002994,0,0,0,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,2,0,0,0,1,5,5,4,2,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,6.98379,10.548596,0.083085,0.038223,0.049499,0.099236,0.018188,0.000456,0.205543,0.027433,0.00923,0.043312,0.000611,0.097008,0.002471,0.063526,0.023893,0.031961,0.091038,0.00019,0.108595,0.0065,0,0,0,0,16,0,0,0,0,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0,0.071429,0.137363,0.098901,0.074176,0.096154,0.043956,0.087912,0.076923,0.063187,0.074176,0.041209,0.024725,0.035714,0.024725,0.013736,0.010989,0.013736,0,0.008242,0,0.002747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,10,6,5,2,1,2,1,0,0,0,0,0,0,0,1,2,1,0,0,6.290643,8.270293,0.075615,0.010893,0.019999,0.127797,0.037771,0.000665,0.240952,0.012998,0.01176,0.041842,0.006813,0.096837,0.000085,0.059632,0.033789,0.020519,0.058511,0.000134,0.119536,0.02385,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0.039867,0.009967,0.066445,0.089701,0.116279,0.096346,0.146179,0.069767,0.096346,0.066445,0.056478,0.053156,0.023256,0.026578,0.009967,0,0.019934,0.003322,0.006645,0.003322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,3,2,0,1,0,0,0,0,2,1,1,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,6.98379,27.927739,0.057278,0.043892,0.01551,0.064145,0.023289,0.001447,0.218767,0.023134,0.069287,0.024412,0.022427,0.058042,0.02735,0.009221,0.101802,0.024041,0.037474,0.011047,0.097504,0.06993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,862,0,0,0,0.116041,0.102389,0.027304,0.054608,0.051195,0.068259,0.095563,0.102389,0.098976,0.051195,0.054608,0.037543,0.037543,0.037543,0.013652,0.017065,0.006826,0,0.006826,0.003413,0,0.003413,0.003413,0.003413,0.003413,0.003413,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,1,0,3,0,0,0,0,0,0,6,15,3,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5.885178,15.563569,0.061851,0.027982,0.032984,0.040968,0.000343,0.004877,0.18453,0.017816,0.099119,0.047117,0.006564,0.094637,0.041536,0.055172,0.081718,0.019622,0.049092,0.009524,0.08324,0.041309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0,0,?,0.042857,0,0,0.308163,0.093878,0.046939,0.057143,0.07551,0.057143,0.042857,0.04898,0.036735,0.036735,0.046939,0.014286,0.034694,0.010204,0.020408,0.016327,0.006122,0.002041,0,0,0.002041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,1,1,1,0,0,0,0,0,3,1,3,5,3,0,0,0,0,0,0,1,0,2,2,0,0,0,9.573131,35.01803,0.067162,0.045433,0.011497,0.041196,0.003209,0.037185,0.201472,0.000248,0.074039,0.068867,0.000365,0.108985,0.000204,0.027673,0.132072,0.023001,0.015438,0.000821,0.097414,0.043719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,602,0,0,0,0.233983,0.142061,0.052925,0.05571,0.069638,0.077994,0.066852,0.061281,0.072423,0.036212,0.038997,0.016713,0.027855,0.013928,0.011142,0.008357,0.005571,0,0.005571,0.002786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,2,2,1,0,0,0,0,0,0,3,3,2,3,0,1,1,2,0,0,0,0,0,0,0,0,2,2,0,5.597496,8.297443,0.070663,0.013723,0.034572,0.128154,0.009967,0.039171,0.154235,0.028504,0.011653,0.048137,0.036465,0.100267,0.000081,0.032714,0.015842,0.061679,0.052057,0.081052,0.030611,0.050454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,?,0,0,0,0.065015,0.083591,0.043344,0.074303,0.049536,0.089783,0.092879,0.092879,0.077399,0.055728,0.065015,0.052632,0.034056,0.043344,0.018576,0.027864,0.009288,0.012384,0.003096,0,0,0,0,0.006192,0,0,0,0,0.003096,0,0,0,0,0,0,0,0,true
0,1,0,1,0,1,1,0,0,0,0,2,6,7,0,6,4,0,0,0,0,0,1,0,0,2,2,0,0,0,5.597496,12.79098,0.070033,0.032126,0.059694,0.135495,0.014698,0.021946,0.203868,0.021973,0.000331,0.031251,0.020759,0.101212,0.006611,0.008333,0.025788,0.026424,0.011019,0.009705,0.10614,0.092594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,2,0,1,0,0,0,?,0.003279,0,0,0.085246,0.101639,0.045902,0.078689,0.095082,0.108197,0.098361,0.101639,0.059016,0.065574,0.032787,0.036066,0.02623,0.022951,0.009836,0.006557,0.013115,0,0,0,0.003279,0.003279,0.003279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,1,4,1,2,0,0,0,0,0,2,0,11,1,5,0,3,0,0,0,0,0,0,1,1,0,3,0,0,6.98379,18.619191,0.045915,0.040287,0.058351,0.196112,0.000857,0.067461,0.196067,0.013589,0.007461,0.03012,0.020759,0.08544,0.0013,0.031377,0.063834,0.028771,0.022666,0.000054,0.040861,0.04872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,732,0,0,0,0.067568,0.1,0.1,0.091892,0.097297,0.102703,0.094595,0.1,0.051351,0.056757,0.040541,0.016216,0.027027,0,0.010811,0.02973,0.008108,0,0,0.002703,0,0.002703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,2,0,0,1,1,0,1,0,0,4,7,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6.98379,7.781784,0.029303,0.032816,0.040381,0.065292,0.011429,0.075145,0.186367,0.025339,0.019445,0.066049,0.005042,0.058068,0.00083,0.026221,0.067157,0.094445,0.030598,0.010167,0.051702,0.104202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,906,0,0,0,0.102941,0.110294,0.051471,0.039216,0.071078,0.078431,0.058824,0.080882,0.071078,0.085784,0.056373,0.046569,0.044118,0.019608,0.031863,0.012255,0.004902,0.017157,0.002451,0.004902,0,0.002451,0.002451,0,0,0.002451,0.002451,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,5,0,1,0,1,0,0,0,3,1,1,0,1,0,4.418841,11.891117,0.029407,0.037179,0.07455,0.101356,0.051156,0.032818,0.194001,0.017547,0.00509,0.129881,0.002235,0.091534,0.016583,0.048304,0.020956,0.020959,0.020532,0.001814,0.081641,0.022456,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0.059946,0.095368,0.059946,0.081744,0.119891,0.103542,0.106267,0.073569,0.057221,0.054496,0.059946,0.049046,0.010899,0.029973,0.00545,0,0.00545,0.010899,0.00545,0.008174,0,0,0.002725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,0,1,0,0,0,1,0,0,0,0,3,3,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,5.374352,17.297526,0.105963,0.051837,0.058047,0.040877,0.016734,0.001287,0.249566,0.07068,0.006898,0.074847,0.000774,0.068507,0.056077,0.021965,0.03206,0.015287,0.059277,0.000152,0.054512,0.014653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0,0,0,0.089457,0.111821,0.051118,0.076677,0.118211,0.076677,0.102236,0.060703,0.073482,0.044728,0.041534,0.038339,0.022364,0.028754,0.019169,0.015974,0.009585,0.00639,0.009585,0,0.003195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,1,0,1,3,1,0,0,0,1,1,7,0,3,7,2,0,0,0,0,0,0,0,2,1,0,0,0,6.98379,20.945804,0.046611,0.076557,0.030843,0.077326,0.015098,0.112698,0.201142,0.064948,0.010837,0.024542,0.000525,0.045201,0.024219,0.048396,0.036783,0.050691,0.020354,0.000099,0.102628,0.010503,0,5,0,0,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,?,0,0,0,0.21021,0.096096,0.042042,0.048048,0.048048,0.066066,0.114114,0.063063,0.042042,0.096096,0.057057,0.036036,0.042042,0.015015,0.012012,0.003003,0.003003,0,0.006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,6.98379,32.234981,0.026503,0.049324,0.033318,0.066872,0.05439,0.020989,0.149416,0.014987,0.00102,0.108853,0.014416,0.15478,0.035408,0.000147,0.026678,0.006556,0.05968,0.026561,0.064312,0.08579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,259,0,0,0,0.026163,0.061047,0.052326,0.055233,0.055233,0.087209,0.087209,0.104651,0.087209,0.098837,0.072674,0.052326,0.049419,0.026163,0.031977,0.011628,0.011628,0.008721,0.008721,0.005814,0.002907,0,0,0,0,0,0.002907,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,6.290643,11.171514,0.062145,0.051366,0.046279,0.085637,0.038546,0.052148,0.178163,0.02005,0.000453,0.0377,0.000054,0.107542,0.000104,0.050446,0.077829,0.024158,0.022798,0.004375,0.099194,0.041012,0,7,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,3,0,0,1,0,0,322,0.055901,0,0,0.173913,0.071429,0.037267,0.093168,0.055901,0.043478,0.040373,0.049689,0.055901,0.052795,0.055901,0.046584,0.043478,0.037267,0.018634,0.024845,0.015528,0.006211,0.003106,0.006211,0.003106,0.006211,0.003106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.290643,11.766645,0.062657,0.046087,0.044713,0.051525,0.039276,0.077396,0.200682,0.009942,0.006224,0.064271,0.005891,0.163917,0.01836,0.015387,0.032421,0.022728,0.021807,0.001797,0.063696,0.051223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,459,0,0,0,0.049133,0.086705,0.075145,0.052023,0.043353,0.072254,0.101156,0.098266,0.078035,0.083815,0.054913,0.060694,0.034682,0.037572,0.026012,0.008671,0.00578,0.00578,0.00289,0.00289,0.00578,0.00578,0.00289,0,0.00289,0.00289,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,4,3,0,0,0,0,0,0,1,1,2,3,0,0,0,6.98379,27.996603,0.075847,0.04343,0.021484,0.112612,0.050107,0.062442,0.205483,0.004827,0.002914,0.048918,0.000062,0.169378,0.006886,0.030526,0.013779,0.00335,0.030136,0.00048,0.082305,0.035036,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.069252,0.085873,0.063712,0.083102,0.072022,0.080332,0.116343,0.096953,0.094183,0.058172,0.044321,0.044321,0.036011,0.01385,0.01385,0.00831,0.00831,0.00831,0,0,0,0,0.00277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,1,0,0,0,0,0,0,0,4,7,11,4,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,4.904348,13.963869,0.027355,0.077438,0.019076,0.190685,0.000063,0.197334,0.140747,0.038358,0.000321,0.053824,0.000072,0.024289,0.006051,0.052191,0.01972,0.019437,0.028458,0.000125,0.03514,0.069317,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,9,0,?,0,0,0,0.124088,0.148418,0.077859,0.148418,0.072993,0.092457,0.111922,0.06326,0.038929,0.043796,0.019465,0.024331,0.009732,0.009732,0.009732,0.002433,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,1,2,1,3,0,0,0,1,1,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.904348,8.833971,0.031343,0.030971,0.046831,0.090242,0.015107,0.034721,0.186014,0.126429,0.010106,0.096057,0.000148,0.088359,0.026721,0.045225,0.053575,0.015076,0.01542,0.00054,0.066815,0.020302,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0.019185,0,0,0.103118,0.122302,0.091127,0.059952,0.081535,0.059952,0.071942,0.079137,0.098321,0.081535,0.047962,0.028777,0.01199,0.019185,0.007194,0.009592,0.002398,0.002398,0.002398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,2,3,2,1,0,1,0,0,0,11,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,1,0,6.98379,20.945804,0.049773,0.079662,0.027417,0.077715,0.000416,0.072528,0.163719,0.085772,0.021034,0.056623,0.02237,0.091116,0.018735,0.02714,0.083056,0.016433,0.007612,0.01145,0.044729,0.042698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.146667,0.142222,0.057778,0.071111,0.055556,0.077778,0.093333,0.095556,0.04,0.055556,0.04,0.035556,0.033333,0.008889,0.011111,0.004444,0.008889,0.004444,0.002222,0.004444,0.004444,0.006667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,6.98379,12.577575,0.039452,0.097812,0.078099,0.061258,0.012709,0.12977,0.12431,0.011693,0.027186,0.050067,0.000147,0.076338,0.004276,0.032841,0.042545,0.000827,0.049974,0.037682,0.074785,0.048228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0.066879,0,0,0.070064,0.079618,0.019108,0.044586,0.050955,0.06051,0.092357,0.070064,0.044586,0.111465,0.073248,0.079618,0.031847,0.035032,0.025478,0.009554,0.006369,0,0.003185,0.012739,0.006369,0.006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,1,2,1,1,0,0,0,0,6,4,5,7,1,3,1,0,0,0,0,0,0,1,1,3,0,0,0,5.374352,27.927739,0.057923,0.049503,0.059271,0.038313,0.029592,0.036474,0.189447,0.012462,0.011568,0.040497,0.027224,0.127956,0.030947,0.042385,0.02022,0.001191,0.086336,0.000091,0.085543,0.053058,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.100515,0.06701,0.103093,0.082474,0.100515,0.082474,0.128866,0.079897,0.087629,0.051546,0.028351,0.012887,0.025773,0.025773,0.007732,0.005155,0.005155,0.002577,0,0.002577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,1,1,1,1,1,1,2,2,0,2,0,3,10,5,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,4.681205,10.349942,0.057046,0.038807,0.02488,0.091747,0.040731,0.039063,0.246698,0.031614,0.000916,0.063262,0.036983,0.084969,0.002939,0.03409,0.026596,0.015782,0.00628,0.000895,0.084836,0.071869,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.261053,0.124211,0.063158,0.08,0.067368,0.050526,0.071579,0.086316,0.04,0.037895,0.031579,0.025263,0.016842,0.014737,0.010526,0.008421,0.004211,0.004211,0,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,1,0,2,0,0,0,0,1,0,10,1,2,5,0,0,0,0,2,1,1,0,3,0,0,0,6.98379,25.15515,0.060128,0.036793,0.045304,0.058342,0.071552,0.025618,0.165239,0.017593,0.015793,0.059031,0.017445,0.098412,0.024892,0.044926,0.05113,0.012967,0.050147,0.000157,0.063031,0.0815,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.168297,0.287671,0.031311,0.054795,0.046967,0.066536,0.060665,0.050881,0.054795,0.035225,0.031311,0.023483,0.017613,0.027397,0.015656,0.001957,0.005871,0.013699,0.001957,0,0,0.001957,0,0.001957,0,0,0,0,0,0,0,0,0,0,0,0,0,true
